0.08,0.04
0.08,0.09
0.09,0.19
0.09,0.21
0.09,0.22
0.09,0.33
0.09,0.35
0.09,0.38
0.11,0.39
0.11,0.43
0.11,0.47
0.14,0.60
0.14,0.69
0.14,0.78
0.20,0.50
0.20,0.62
0.20,0.73
0.26,0.31
0.26,0.40
0.26,0.50
